,Unnamed: 0,base_new,base_lat,transl,POS
7316,8717,нюӈсэгэк,n'uŋsegek,правление.органа.власти,noun
7317,8719,нюӈсэгэн,n'uŋsegen,совет,noun
7318,8723,нюӈуе,n'uŋuje,посол,noun
7319,8725,нюӈуемэр,n'uŋujemer,гимн,noun
7320,8726,нюӈуемэр,n'uŋujemer,юрист,noun
7321,8727,нюӈун,n'uŋun,глава,noun
7322,8741,нюр,n'ur,пуля,noun
7323,8744,ню̄рамӈа,n'uramŋa,сказочный.человек.спящий.всю.зиму,noun
7324,8745,нюра̄н,n'uran,пуля.нарезного.ружья,noun
7325,8746,нюра̄рук,n'uraruk,патронташ,noun
7326,8747,нюри,n'uri,железный.наконечник.посоха,noun
7327,8748,ню̄рит,n'urit,волосы,noun
7328,8750,ню̄рман,n'urman,подкрадывание,noun
7329,8753,нют,n'ut,смола,noun
7330,8285,нө̄,nɵ,местн,noun
7331,8365,нӫчэ,nӫče,растение,noun
7332,8371,нӫчэкэг,nӫčekeg,заросли.молодой.травы,noun
7333,8373,нӫчэрук,nӫčeruk,чайник,noun
7334,8298,нӫгэ,nӫge,родственник,noun
7335,8299,нӫгэнур,nӫgenur,дети.младшей.и.старшей.сестер,noun
7336,8316,нө̄кэчэмидек,nɵkečemiďek,охота.на.лося,noun
7337,8317,нө̄кэчэн,nɵkečen,лось,noun
7338,8314,нөкэр,nɵker,голова,noun
7339,8302,нө̄ки,nɵki,стрела,noun
7340,8307,нө̄кичин,nɵkičin,стрельба.из.лука,noun
7341,8308,нө̄кичинмэй,nɵkičinmej,стрельба,noun
7342,8303,нөкилнэ,nɵkilne,стрекоза,noun
7343,8304,нө̄кирук,nɵkiruk,колчан,noun
7344,8318,нӫлтэн,nӫlten,солнце,noun
7345,8321,нөмчэн,nɵmčen,привычка,noun
7346,8326,нӫмэн,nӫmen,истощение,noun
7347,8329,нӫнмэй,nӫnmej,выход,noun
7348,8340,нө̄ӈэрин,nɵŋerin,шум.от.беспрерывного.разговора,noun
7349,8341,нӫӈэти,nӫŋeti,одноглазый,noun
7350,8335,нөӈкэлдэн,nɵŋkelden,кивок,noun
7351,8343,нөргэлэн,nɵrgelen,плясун.с.горловым.пением,noun
7352,8345,нөргэнэк,nɵrgenek,место.утоптанное.во.время.танца,noun
7353,8346,нөргэнэк,nɵrgenek,пляска.с.горловым.пением,noun
7354,8347,нөригэ,nɵrige,хариус,noun
7355,8353,нӫрӈичинмэй,nӫrŋičinmej,плавка,noun
7356,8350,нӫрӈидек,nӫrŋiďek,выплавка,noun
7357,8359,нөсэгчэр,nɵsegčer,молодежь,noun
7358,8360,нөсэгчэрэп,nɵsegčerep,молодость,noun
7359,8361,нөсэгчэрэпэ-н,nɵsegčerepe-n,молодость,noun
7360,8294,нӫвкэчин,nӫwkečin,выпуск,noun
7361,8295,нӫвкэчинмэй,nӫwkečinmej,выпуск,noun
7362,8289,нӫвкэн,nӫwken,выпуск,noun
7363,8291,нӫвкэнмэй,nӫwkenmej,выпуск,noun
7364,8296,нӫвунмэй,nӫwunmej,выпуск,noun
7365,7910,нация,naцija,нация,noun
7366,7909,национальность,naцionalnosť,национальность,noun
7367,7709,на̄ба,naba,печаль,noun
7368,7712,на̄бан,naban,огорчение,noun
7369,7727,набдакун,nabdakun,клочья,noun
7370,7721,набгилдывун,nabgildɨwun,клей,noun
7371,7738,набит,nabit,дерн,noun
7372,7747,на̄бучин,nabučin,огорчение,noun
7373,7748,на̄бучинмай,nabučinmaj,печаль,noun
7374,7742,на̄бус,nabus,огорчение,noun
7375,7773,на̄д,nad,ладан,noun
7376,7804,на̄дяк,naďak,нападение,noun
7377,7781,надан,nadan,всемером,noun
7378,7783,надан,nadan,семьсот,noun
7379,7791,надарда,nadarda,семерка,noun
7380,7799,на̄ды,nadɨ,нападающий,noun
7381,7769,нагир,nagir,лагерь,noun
7382,7772,наглаӈая,naglaŋaja,человек.с.пышными.взъерошенными волосами,noun
7383,7805,найипан,najipan,нож,noun
7384,7806,найми,najmi,женское.праздничное.летнее.пальто.из.ровдуги,noun
7385,7807,найса,najsa,сыромятина,noun
7386,7815,накачи,nakači,бычок.речной,noun
7387,7810,накама̄рник,nakamarnik,накомарник,noun
7388,7811,накат,nakat,медведь,noun
7389,7813,накатас,nakatas,шкура.медведя,noun
7390,7814,накаткан,nakatkan,игрушечный.медведь,noun
7391,7809,накава̄льня,nakawaln'a,наковальня,noun
7392,7816,накри,nakri,дерево.низкорослое.растущее.в.лесотундре,noun
7393,7817,накритапчи,nakritapči,земля.поросшая.мхом,noun
7394,7823,на̄лдадяк,naldaďak,слияние,noun
7395,7826,на̄лдамачак,naldamačak,схватка,noun
7396,7827,на̄лдамачин,naldamačin,пересечение,noun
7397,7828,на̄лдамачин,naldamačin,схватка,noun
7398,7829,на̄лдан,naldan,приток,noun
7399,7831,на̄лды,naldɨ,приток,noun
7400,7832,нам,nam,море,noun
7401,7838,намаӈка,namaŋka,подпруга.седла,noun
7402,7839,намас,namas,глубокий.снег,noun
7403,7842,намасак,namasak,глубокий.снег,noun
7404,7845,наматкан,namatkan,приморский.житель.помор,noun
7405,7847,намдир,namďir,широкий.пояс.на.спине.ездового.оленя,noun
7406,7846,намгида,namgida,морской.берег,noun
7407,7850,на̄мпа,nampa,лампа,noun
7408,7852,намуткан,namutkan,приморский.житель,noun
7409,7853,на̄н,nan,долг,noun
7410,7854,на̄н,nan,посылка,noun
7411,7855,на̄н,nan,попадание,noun
7412,7857,нана̄й,nanaj,нанаец,noun
7413,7860,на̄нан,nanan,отправка,noun
7414,7861,на̄нанмай,nananmaj,отправка,noun
7415,7862,на̄ни,nani,долг,noun
7416,7864,нанра,nanra,шкура,noun
7417,7867,наӈ,naŋ,пасть.ловушка,noun
7418,7869,наӈамдас,naŋamdas,похожийна.пасть,noun
7419,7882,наӈчак,naŋčak,охота,noun
7420,7871,наӈга,naŋga,вязкая.масса,noun
7421,7873,наӈгас,naŋgas,вязко,noun
7422,7883,напка,napka,трава,noun
7423,7894,наречие,nar'ečije,наречие,noun
7424,7886,нара,nara,недохолощенный.олень,noun
7425,7887,на̄рга,narga,ларга.нерпа,noun
7426,7893,на̄ргас,nargas,шкура.ларги,noun
7427,7902,насекомое,nas'ekomoje,насекомое,noun
7428,7905,натиӈа,natiŋa,Натина,noun
7429,7906,натуруска,naturuska,натруска.пороховница,noun
7430,7907,наука,nauka,наука,noun
7431,7750,навага,nawaga,навага,noun
7432,7754,на̄вдака,nawdaka,лось,noun
7433,7755,на̄вка,nawka,лавка,noun
7434,7757,на̄вкаланни,nawkalanni,меткость,noun
7435,7758,на̄вкан,nawkan,попадание.в.цель,noun
7436,7761,на̄вканмай,nawkanmaj,попадание,noun
7437,7762,навминтандя,nawmintanďa,старый.мох,noun
7438,7764,навта,nawta,ягель,noun
7439,7766,на̄вун,nawun,вдовец,noun
7440,8506,нэбдэку-н,nebdeku-n,лохмотья,noun
7441,8523,нэбэкэн,nebeken,бахрома.густая,noun
7442,8524,нэбэлэ,nebele,бахрома.из.полосок.ровдуги,noun
7443,8525,нэбэлэн,nebelen,бахрома,noun
7444,8526,нэбэлэӈ,nebeleŋ,украшение.женского.пальто,noun
7445,8519,нэбуне,nebun'e,гусеница.мохнатая,noun
7446,8520,нэбуӈэ,nebuŋe,жук.мохнатый,noun
7447,8521,нэбуӈэ,nebuŋe,лиственница,noun
7448,8544,нэ̄дек,neďek,укладка,noun
7449,8545,нэ̄дэми,nedemi,рысь,noun
7450,8546,нэ̄дэмис,nedemis,мех,noun
7451,8531,нэгдэкэ,negdeke,накидка,noun
7452,8532,нэгнени,negn'eni,весна.вторая.половина,noun
7453,8533,нэгнениду,negn'enidu,весной,noun
7454,8537,нэгнесэк,negn'esek,место.где.проводят.вторую.половину.весны,noun
7455,8541,нэгнирэп,negnirep,весенняя.пора.о.второй.половине.весны,noun
7456,8550,нэ̄илтэн,neilten,перестройка,noun
7457,8551,нэ̄илтэнмэй,neiltenmej,перестройка,noun
7458,8556,нэ̄имэчэк,neimeček,брань,noun
7459,8555,нэ̄имэчин,neimečin,брань,noun
7460,8557,нэ̄ин,nein,выговор,noun
7461,8558,нэ̄инмэй,neinmej,выговор,noun
7462,8574,нэ̄кчилдывун,nekčildɨwun,место,noun
7463,8575,нэ̄кчимӈэ,nekčimŋe,вкладчик,noun
7464,8576,нэ̄кчин,nekčin,хранение,noun
7465,8577,нэ̄кчинмэй,nekčinmej,содержание,noun
7466,8578,нэ̄кчиӈкэ,nekčiŋke,полка,noun
7467,8579,нэ̄кэр,neker,гостинец,noun
7468,8580,нэ̄кэри,nekeri,гостинец,noun
7469,8561,нэ̄кичэ,nekiče,мышь,noun
7470,8560,нэ̄кит,nekit,название.полевых.мыщей,noun
7471,8562,нэктэвки,nektewki,рябина,noun
7472,8563,нэ̄ку,neku,лабаз,noun
7473,8568,нэ̄кучидек,nekučiďek,хранение,noun
7474,8569,нэ̄кучилдывун,nekučildɨwun,место.куда.складывают.вещи,noun
7475,8570,нэ̄кучин,nekučin,хранение,noun
7476,8565,нэ̄кулэн,nekulen,человек.хорошо.укладывающий,noun
7477,8566,нэ̄кункэ,nekunke,хранилище,noun
7478,8581,нэ̄л,nel,нагрудник,noun
7479,8582,нэлбэ,nelbe,край.покрышки.юрты,noun
7480,8583,нэлбэ,nelbe,украшение,noun
7481,8594,нэ̄лэ,nele,ветер.внезапный,noun
7482,8595,нэлэкэн,neleken,фартук,noun
7483,8584,нэлгэ,nelge,коряга,noun
7484,8585,нэлик,nelik,гнездо,noun
7485,8587,нэлкэмри,nelkemri,кафтан.мужской,noun
7486,8588,нэлкэни,nelkeni,весна.первая.половина,noun
7487,8589,нэлкэниду,nelkenidu,весной.в.первой.половине,noun
7488,8592,нэлкэрэп,nelkerep,весенний.о.первой.половине,noun
7489,8593,нэллэн,nellen,кулик,noun
7490,8611,нэмэк,nemek,нутряной.жир,noun
7491,8606,нэмкэчэк,nemkeček,стрельба,noun
7492,8600,нэмкэлэн,nemkelen,меткий.стрелок,noun
7493,8601,нэмкэлэн-ни,nemkelen-ni,стрельба.из.лука,noun
7494,8602,нэмкэн,nemken,стрельбаиз.лука,noun
7495,8603,нэмкэнмэй,nemkenmej,стрельба.из.лука,noun
7496,8605,нэмкэтмэчэк,nemketmeček,перестрелка,noun
7497,8596,нэмкин,nemkin,покрывало,noun
7498,8608,нэ̄мӈэ,nemŋe,тот.кто.складывает,noun
7499,8613,нэндэкэ,nendeke,меховая.рубаха.шерстью.в.нутрь,noun
7500,8614,нэ̄нмэй,nenmej,укладка,noun
7501,8623,нэӈэ̄дек,neŋeďek,моление,noun
7502,8629,нэӈэмкэр,neŋemker,дерево.наклонившееся,noun
7503,8630,нэӈэн,neŋen,дерево.наклонившееся.от.ветра,noun
7504,8631,нэӈэн,neŋen,наклон,noun
7505,8635,нэӈэрэн,neŋeren,ветла,noun
7506,8618,нэӈмэчэк,neŋmeček,жалоба,noun
7507,8620,нэӈун,neŋun,икона,noun
7508,8621,нэӈурук,neŋuruk,олень.перевозящий.лучшие.одежды,noun
7509,8651,нэрэнукэн,nerenuken,вспышка,noun
7510,8641,нэрги,nergi,пламя,noun
7511,8644,нэргукэ,nerguke,сухие.ветки,noun
7512,8645,нэргукэг,nergukeg,хворост,noun
7513,8643,нэргуки,nerguki,хворост,noun
7514,8646,нэргумкэ,nergumke,сухие.ветки,noun
7515,8648,нэ̄рӈэ,nerŋe,дождь,noun
7516,8660,нэтиӈ,netiŋ,полоска.из.кампуса.на.подоле.передника,noun
7517,8530,нэ̄вэлэн,newelen,олень.у.которого.отрезанаглавная.ветвь.рога,noun
7518,8527,нэ̄вуд,newud,невод,noun
7519,8528,нэ̄вулун,newulun,олень.вожак,noun
7520,8529,нэ̄вун,newun,отростки,noun
7521,8049,нибалчин,nibalčin,шум.плеск.от.лодки,noun
7522,8223,ничэлми,ničelmi,шапка.женская.праздничная,noun
7523,8061,ниглий,niglij,гусь.мелкий,noun
7524,8062,нигрин,nigrin,храп,noun
7525,8063,нигринмай,nigrinmaj,храп,noun
7526,8068,никадим,nikaďim,Никодим,noun
7527,8069,никалчан,nikalčan,переносица,noun
7528,8070,никан,nikan,шея,noun
7529,8072,никчан,nikčan,чайка,noun
7530,8073,никчан,nikčan,шейка,noun
7531,8071,никивэ,nikiwe,Никивэ,noun
7532,8077,нилан,nilan,снятие.шерсти,noun
7533,8078,ниланман,nilanman,снятие.шерсти.увлажнением,noun
7534,8079,нилаӈ,nilaŋ,плесень,noun
7535,8096,нильгича,nilgiča,белая.тонкая.полоска.замши,noun
7536,8097,нильгича,nilgiča,белая.тонкая.полоска.родуги.в.орнаменте,noun
7537,8098,нильгича,nilgiča,мотив.орнамента.в.виде.белой.полоски.замши,noun
7538,8099,нильгича,nilgiča,мотив.орнамента.состоящий.из.черно.белых.чередующихся.прямоугольников.из.замши,noun
